fecha_local,fecha_utc,latitud,longitud,profundidad,magnitud,region,maps_link,rango_profundidad,categoria
2025-02-27 05:28:3249 km al SO de Mina Collahuasi,2025-02-27 08:28:32,-21.102,-69.021,105.0,2.7,Tarapacá,"https://www.google.com/maps?q=-21.102,-69.021",100–200 km,Leve
2025-02-27 03:56:0272 km al N de Tocopilla,2025-02-27 06:56:02,-21.462,-70.356,21.0,2.7,Antofagasta,"https://www.google.com/maps?q=-21.462,-70.356",10–30 km,Leve
2025-02-27 02:40:1266 km al O de Canela Baja,2025-02-27 05:40:12,-31.186,-72.107,56.0,2.7,Coquimbo,"https://www.google.com/maps?q=-31.186,-72.107",30–60 km,Leve
2025-02-27 02:35:2110 km al NE de Pica,2025-02-27 05:35:21,-20.434,-69.251,107.0,2.9,Tarapacá,"https://www.google.com/maps?q=-20.434,-69.251",100–200 km,Leve
2025-02-27 01:19:0862 km al S de Patache,2025-02-27 04:19:08,-21.368,-70.247,34.0,2.5,Antofagasta,"https://www.google.com/maps?q=-21.368,-70.247",30–60 km,Leve
2025-02-26 23:07:3643 km al S de Mina Collahuasi,2025-02-27 02:07:36,-21.211,-68.682,110.0,3.1,Tarapacá,"https://www.google.com/maps?q=-21.211,-68.682",100–200 km,Leve
2025-02-26 20:18:1951 km al S de Mina Collahuasi,2025-02-26 23:18:19,-21.257,-68.817,113.0,2.7,Tarapacá,"https://www.google.com/maps?q=-21.257,-68.817",100–200 km,Leve
2025-02-26 17:50:30109 km al NE de San Pedro de Atacama,2025-02-26 20:50:30,-22.083,-67.649,202.0,3.4,Antofagasta,"https://www.google.com/maps?q=-22.083,-67.649",200–500 km,Leve
2025-02-26 10:18:0338 km al S de Patache,2025-02-26 13:18:03,-21.153,-70.228,66.0,2.8,Tarapacá,"https://www.google.com/maps?q=-21.153,-70.228",60–100 km,Leve
2025-02-26 08:47:4845 km al SO de Mina Collahuasi,2025-02-26 11:47:48,-21.181,-68.873,111.0,3.2,Tarapacá,"https://www.google.com/maps?q=-21.181,-68.873",100–200 km,Leve
2025-02-26 08:36:5332 km al N de Mejillones,2025-02-26 11:36:53,-22.817,-70.482,25.0,2.5,Antofagasta,"https://www.google.com/maps?q=-22.817,-70.482",10–30 km,Leve
2025-02-26 07:49:5924 km al E de OllagÃ¼e,2025-02-26 10:49:59,-21.247,-68.027,174.0,3.7,Tarapacá,"https://www.google.com/maps?q=-21.247,-68.027",100–200 km,Moderado
2025-02-26 07:44:2733 km al NO de Socaire,2025-02-26 10:44:27,-23.376,-68.119,136.0,4.3,Antofagasta,"https://www.google.com/maps?q=-23.376,-68.119",100–200 km,Moderado
2025-02-26 07:30:0711 km al N de Pichidangui,2025-02-26 10:30:07,-32.034,-71.546,39.0,3.6,Valparaíso,"https://www.google.com/maps?q=-32.034,-71.546",30–60 km,Moderado
2025-02-26 07:12:5987 km al E de Socaire,2025-02-26 10:12:59,-23.83,-67.079,249.0,4.0,Antofagasta,"https://www.google.com/maps?q=-23.83,-67.079",200–500 km,Moderado
2025-02-26 04:36:0128 km al NO de Mina Collahuasi,2025-02-26 07:36:01,-20.662,-68.858,101.0,2.6,Tarapacá,"https://www.google.com/maps?q=-20.662,-68.858",100–200 km,Leve
2025-02-26 04:28:4519 km al E de Tongoy,2025-02-26 07:28:45,-30.228,-71.303,64.0,2.7,Coquimbo,"https://www.google.com/maps?q=-30.228,-71.303",60–100 km,Leve
2025-02-26 02:53:4350 km al SE de CamiÃ±a,2025-02-26 05:53:43,-19.734,-69.248,98.0,4.1,Tarapacá,"https://www.google.com/maps?q=-19.734,-69.248",60–100 km,Moderado
2025-02-25 18:48:0632 km al NO de Rancagua,2025-02-25 21:48:06,-33.953,-70.972,84.0,3.4,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.953,-70.972",60–100 km,Leve
2025-02-25 18:10:3562 km al E de CopiapÃ³,2025-02-25 21:10:35,-27.52,-69.729,116.0,4.3,Atacama,"https://www.google.com/maps?q=-27.52,-69.729",100–200 km,Moderado
2025-02-25 17:41:1992 km al NO de Navidad,2025-02-25 20:41:19,-33.518,-72.676,28.0,3.4,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.518,-72.676",10–30 km,Leve
2025-02-25 17:40:5244 km al SO de Mina Collahuasi,2025-02-25 20:40:52,-21.093,-68.971,107.0,2.9,Tarapacá,"https://www.google.com/maps?q=-21.093,-68.971",100–200 km,Leve
2025-02-25 17:17:258 km al N de Farellones,2025-02-25 20:17:25,-33.287,-70.338,113.0,3.4,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.287,-70.338",100–200 km,Leve
2025-02-25 17:16:1050 km al SO de Mina Collahuasi,2025-02-25 20:16:10,-21.187,-68.938,110.0,3.1,Tarapacá,"https://www.google.com/maps?q=-21.187,-68.938",100–200 km,Leve
2025-02-25 16:07:3046 km al E de Pica,2025-02-25 19:07:30,-20.362,-68.91,105.0,3.3,Tarapacá,"https://www.google.com/maps?q=-20.362,-68.91",100–200 km,Leve
2025-02-25 12:58:3734 km al S de Mina Collahuasi,2025-02-25 15:58:37,-21.13,-68.717,101.0,2.9,Tarapacá,"https://www.google.com/maps?q=-21.13,-68.717",100–200 km,Leve
2025-02-25 11:54:2069 km al E de Socaire,2025-02-25 14:54:20,-23.794,-67.248,200.0,4.1,Antofagasta,"https://www.google.com/maps?q=-23.794,-67.248",100–200 km,Moderado
2025-02-25 07:27:1334 km al O de Taltal,2025-02-25 10:27:13,-25.313,-70.812,44.0,3.5,Atacama,"https://www.google.com/maps?q=-25.313,-70.812",30–60 km,Leve
2025-02-25 06:53:4249 km al S de Calama,2025-02-25 09:53:42,-22.893,-68.799,115.0,2.6,Antofagasta,"https://www.google.com/maps?q=-22.893,-68.799",100–200 km,Leve
2025-02-25 06:28:3576 km al NE de Calama,2025-02-25 09:28:35,-21.833,-68.664,118.0,3.2,Antofagasta,"https://www.google.com/maps?q=-21.833,-68.664",100–200 km,Leve
2025-02-25 05:52:1718 km al O de Ovalle,2025-02-25 08:52:17,-30.6,-71.391,54.0,3.0,Coquimbo,"https://www.google.com/maps?q=-30.6,-71.391",30–60 km,Leve
2025-02-25 04:53:4522 km al E de Villarrica,2025-02-25 07:53:45,-39.363,-71.997,95.0,2.7,La Araucanía,"https://www.google.com/maps?q=-39.363,-71.997",60–100 km,Leve
2025-02-25 04:42:4442 km al N de Punta de Choros,2025-02-25 07:42:44,-28.87,-71.469,38.0,3.6,Atacama,"https://www.google.com/maps?q=-28.87,-71.469",30–60 km,Moderado
2025-02-25 03:06:0755 km al N de Calama,2025-02-25 06:06:07,-22.004,-68.756,129.0,2.6,Antofagasta,"https://www.google.com/maps?q=-22.004,-68.756",100–200 km,Leve
2025-02-25 00:45:3635 km al SE de Rancagua,2025-02-25 03:45:36,-34.43,-70.536,118.0,2.9,Libertador B. O'Higgins,"https://www.google.com/maps?q=-34.43,-70.536",100–200 km,Leve
2025-02-25 00:30:5065 km al NO de Tongoy,2025-02-25 03:30:50,-29.884,-72.01,36.0,2.5,Coquimbo,"https://www.google.com/maps?q=-29.884,-72.01",30–60 km,Leve
2025-02-24 22:58:5619 km al O de Arica,2025-02-25 01:58:56,-18.464,-70.505,56.0,3.2,Arica y Parinacota,"https://www.google.com/maps?q=-18.464,-70.505",30–60 km,Leve
2025-02-24 19:23:33149 km al SO de Ilo,2025-02-24 22:23:33,-18.699,-72.215,15.0,3.4,Arica y Parinacota,"https://www.google.com/maps?q=-18.699,-72.215",10–30 km,Leve
2025-02-24 12:07:0061 km al SO de OllagÃ¼e,2025-02-24 15:07:00,-21.481,-68.775,94.0,3.1,Antofagasta,"https://www.google.com/maps?q=-21.481,-68.775",60–100 km,Leve
2025-02-24 11:19:1639 km al SE de Pica,2025-02-24 14:19:16,-20.796,-69.153,110.0,2.9,Tarapacá,"https://www.google.com/maps?q=-20.796,-69.153",100–200 km,Leve
2025-02-24 10:51:2947 km al O de Tongoy,2025-02-24 13:51:29,-30.111,-71.957,29.0,2.5,Coquimbo,"https://www.google.com/maps?q=-30.111,-71.957",10–30 km,Leve
2025-02-24 10:33:0054 km al E de Quillagua,2025-02-24 13:33:00,-21.733,-69.019,89.0,2.6,Antofagasta,"https://www.google.com/maps?q=-21.733,-69.019",60–100 km,Leve
2025-02-24 09:30:43178 km al NO de Cabo Raper,2025-02-24 12:30:43,-45.68,-77.29,10.0,4.9,Aysén del General Carlos Ibáñez del Campo,"https://www.google.com/maps?q=-45.68,-77.29",<10 km,Moderado
2025-02-24 09:25:58207 km al NO de Cabo Raper,2025-02-24 12:25:58,-45.64,-77.74,10.0,5.2,Aysén del General Carlos Ibáñez del Campo,"https://www.google.com/maps?q=-45.64,-77.74",<10 km,Fuerte
2025-02-24 08:38:1865 km al E de CombarbalÃ¡,2025-02-24 11:38:18,-31.094,-70.331,97.0,3.1,Coquimbo,"https://www.google.com/maps?q=-31.094,-70.331",60–100 km,Leve
2025-02-24 04:05:1284 km al SE de Socaire,2025-02-24 07:05:12,-24.128,-67.314,201.0,3.1,Antofagasta,"https://www.google.com/maps?q=-24.128,-67.314",200–500 km,Leve
2025-02-24 02:07:2453 km al SO de Mina Collahuasi,2025-02-24 05:07:24,-21.261,-68.861,113.0,2.8,Tarapacá,"https://www.google.com/maps?q=-21.261,-68.861",100–200 km,Leve
2025-02-23 23:26:4230 km al S de Calama,2025-02-24 02:26:42,-22.739,-68.874,99.0,2.8,Antofagasta,"https://www.google.com/maps?q=-22.739,-68.874",60–100 km,Leve
2025-02-23 22:42:5640 km al E de La Higuera,2025-02-24 01:42:56,-29.385,-70.816,59.0,3.4,Coquimbo,"https://www.google.com/maps?q=-29.385,-70.816",30–60 km,Leve
2025-02-23 21:32:1940 km al E de Patache,2025-02-24 00:32:19,-20.849,-69.817,63.0,2.9,Tarapacá,"https://www.google.com/maps?q=-20.849,-69.817",60–100 km,Leve
2025-02-23 20:58:39115 km al O de El Tabo,2025-02-23 23:58:39,-33.349,-72.901,31.0,2.9,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.349,-72.901",30–60 km,Leve
2025-02-23 20:07:3526 km al N de Mina La Escondida,2025-02-23 23:07:35,-24.037,-69.022,100.0,4.5,Antofagasta,"https://www.google.com/maps?q=-24.037,-69.022",60–100 km,Moderado
2025-02-23 19:48:0925 km al SE de Calama,2025-02-23 22:48:09,-22.577,-68.719,91.0,3.3,Antofagasta,"https://www.google.com/maps?q=-22.577,-68.719",60–100 km,Leve
2025-02-23 15:53:2843 km al NE de Mina Los Pelambres,2025-02-23 18:53:28,-31.6,-70.21,116.0,3.2,Coquimbo,"https://www.google.com/maps?q=-31.6,-70.21",100–200 km,Leve
2025-02-23 09:11:1025 km al SE de Pica,2025-02-23 12:11:10,-20.598,-69.119,87.0,2.4,Tarapacá,"https://www.google.com/maps?q=-20.598,-69.119",60–100 km,Leve
2025-02-23 08:08:0543 km al SO de OllagÃ¼e,2025-02-23 11:08:05,-21.573,-68.443,134.0,3.1,Antofagasta,"https://www.google.com/maps?q=-21.573,-68.443",100–200 km,Leve
2025-02-23 06:16:47108 km al SE de Socaire,2025-02-23 09:16:47,-24.453,-67.41,213.0,3.7,Antofagasta,"https://www.google.com/maps?q=-24.453,-67.41",200–500 km,Moderado
2025-02-23 03:25:2816 km al E de Casablanca,2025-02-23 06:25:28,-33.26,-71.251,59.0,2.6,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.26,-71.251",30–60 km,Leve
2025-02-23 03:06:0057 km al NE de Los Andes,2025-02-23 06:06:00,-32.453,-70.197,124.0,2.6,Valparaíso,"https://www.google.com/maps?q=-32.453,-70.197",100–200 km,Leve
2025-02-23 01:44:2837 km al SE de Calama,2025-02-23 04:44:28,-22.75,-68.738,128.0,3.8,Antofagasta,"https://www.google.com/maps?q=-22.75,-68.738",100–200 km,Moderado
2025-02-23 01:09:499 km al S de Parque Fray Jorge,2025-02-23 04:09:49,-30.736,-71.655,30.0,2.9,Coquimbo,"https://www.google.com/maps?q=-30.736,-71.655",10–30 km,Leve
2025-02-22 23:02:5122 km al NE de CopiapÃ³,2025-02-23 02:02:51,-27.219,-70.185,97.0,3.7,Atacama,"https://www.google.com/maps?q=-27.219,-70.185",60–100 km,Moderado
2025-02-22 21:52:2817 km al N de Quintero,2025-02-23 00:52:28,-32.621,-71.517,55.0,2.8,Valparaíso,"https://www.google.com/maps?q=-32.621,-71.517",30–60 km,Leve
2025-02-22 19:37:4777 km al SE de Socaire,2025-02-22 22:37:47,-24.027,-67.306,193.0,2.9,Antofagasta,"https://www.google.com/maps?q=-24.027,-67.306",100–200 km,Leve
2025-02-22 19:20:23147 km al O de Isla Guamblin,2025-02-22 22:20:23,-45.5,-76.72,10.0,5.3,Aysén del General Carlos Ibáñez del Campo,"https://www.google.com/maps?q=-45.5,-76.72",<10 km,Fuerte
2025-02-22 18:33:3230 km al NO de CamiÃ±a,2025-02-22 21:33:32,-19.061,-69.531,85.0,2.5,Tarapacá,"https://www.google.com/maps?q=-19.061,-69.531",60–100 km,Leve
2025-02-22 18:15:0140 km al SO de Mina Collahuasi,2025-02-22 21:15:01,-21.001,-68.989,110.0,2.5,Tarapacá,"https://www.google.com/maps?q=-21.001,-68.989",100–200 km,Leve
2025-02-22 18:11:1180 km al SE de Socaire,2025-02-22 21:11:11,-23.967,-67.223,221.0,2.7,Antofagasta,"https://www.google.com/maps?q=-23.967,-67.223",200–500 km,Leve
2025-02-22 13:29:1143 km al SO de Mina Collahuasi,2025-02-22 16:29:11,-21.062,-68.986,112.0,2.9,Tarapacá,"https://www.google.com/maps?q=-21.062,-68.986",100–200 km,Leve
2025-02-22 12:35:4660 km al SE de Socaire,2025-02-22 15:35:46,-24.014,-67.532,211.0,3.2,Antofagasta,"https://www.google.com/maps?q=-24.014,-67.532",200–500 km,Leve
2025-02-22 12:34:3645 km al SO de Mina Collahuasi,2025-02-22 15:34:36,-21.092,-68.979,109.0,2.8,Tarapacá,"https://www.google.com/maps?q=-21.092,-68.979",100–200 km,Leve
2025-02-22 10:20:2166 km al NE de San Pedro de Atacama,2025-02-22 13:20:21,-22.428,-67.847,178.0,3.6,Antofagasta,"https://www.google.com/maps?q=-22.428,-67.847",100–200 km,Moderado
2025-02-22 10:01:0840 km al NE de Calama,2025-02-22 13:01:08,-22.176,-68.705,113.0,2.6,Antofagasta,"https://www.google.com/maps?q=-22.176,-68.705",100–200 km,Leve
2025-02-22 09:25:0025 km al SO de Pichidangui,2025-02-22 12:25:00,-32.237,-71.771,33.0,3.8,Valparaíso,"https://www.google.com/maps?q=-32.237,-71.771",30–60 km,Moderado
2025-02-22 08:39:5846 km al NE de Quillagua,2025-02-22 11:39:58,-21.401,-69.188,81.0,2.7,Antofagasta,"https://www.google.com/maps?q=-21.401,-69.188",60–100 km,Leve
2025-02-22 08:00:0025 km al O de OllagÃ¼e,2025-02-22 11:00:00,-21.192,-68.489,133.0,2.9,Tarapacá,"https://www.google.com/maps?q=-21.192,-68.489",100–200 km,Leve
2025-02-22 07:24:2737 km al NO de Mina Collahuasi,2025-02-22 10:24:27,-20.591,-68.908,100.0,3.4,Tarapacá,"https://www.google.com/maps?q=-20.591,-68.908",60–100 km,Leve
2025-02-22 06:59:2130 km al O de OllagÃ¼e,2025-02-22 09:59:21,-21.132,-68.525,124.0,2.8,Tarapacá,"https://www.google.com/maps?q=-21.132,-68.525",100–200 km,Leve
2025-02-22 06:02:1759 km al E de Mina Los Pelambres,2025-02-22 09:02:17,-31.633,-70.001,124.0,2.5,Coquimbo,"https://www.google.com/maps?q=-31.633,-70.001",100–200 km,Leve
2025-02-22 01:56:5247 km al SE de Socaire,2025-02-22 04:56:52,-23.852,-67.524,240.0,3.0,Antofagasta,"https://www.google.com/maps?q=-23.852,-67.524",200–500 km,Leve
2025-02-21 23:43:566 km al O de Alto del Carmen,2025-02-22 02:43:56,-28.778,-70.542,79.0,2.6,Atacama,"https://www.google.com/maps?q=-28.778,-70.542",60–100 km,Leve
2025-02-21 22:26:4121 km al SE de El Salvador,2025-02-22 01:26:41,-26.401,-69.508,17.0,3.7,Atacama,"https://www.google.com/maps?q=-26.401,-69.508",10–30 km,Moderado
2025-02-21 21:07:1522 km al NO de Los Vilos,2025-02-22 00:07:15,-31.79,-71.691,65.0,4.2,Coquimbo,"https://www.google.com/maps?q=-31.79,-71.691",60–100 km,Moderado
2025-02-21 20:38:1032 km al N de CamiÃ±a,2025-02-21 23:38:10,-19.028,-69.373,103.0,3.1,Tarapacá,"https://www.google.com/maps?q=-19.028,-69.373",100–200 km,Leve
2025-02-21 18:18:3458 km al E de Sierra Gorda,2025-02-21 21:18:34,-23.038,-68.778,138.0,3.1,Antofagasta,"https://www.google.com/maps?q=-23.038,-68.778",100–200 km,Leve
2025-02-21 17:26:1421 km al S de Canela Baja,2025-02-21 20:26:14,-31.587,-71.446,48.0,2.6,Coquimbo,"https://www.google.com/maps?q=-31.587,-71.446",30–60 km,Leve
2025-02-21 16:43:1746 km al S de Mina Collahuasi,2025-02-21 19:43:17,-21.234,-68.717,120.0,3.0,Tarapacá,"https://www.google.com/maps?q=-21.234,-68.717",100–200 km,Leve
2025-02-21 16:42:3340 km al E de Futrono,2025-02-21 19:42:33,-39.992,-71.953,3.0,2.2,La Araucanía,"https://www.google.com/maps?q=-39.992,-71.953",<10 km,Leve
2025-02-21 16:34:3771 km al SE de Socaire,2025-02-21 19:34:37,-24.134,-67.517,232.0,3.9,Antofagasta,"https://www.google.com/maps?q=-24.134,-67.517",200–500 km,Moderado
2025-02-21 14:59:3715 km al O de La Higuera,2025-02-21 17:59:37,-29.551,-71.345,35.0,2.5,Coquimbo,"https://www.google.com/maps?q=-29.551,-71.345",30–60 km,Leve
2025-02-21 12:30:2347 km al E de Sierra Gorda,2025-02-21 15:30:23,-23.005,-68.875,100.0,3.1,Antofagasta,"https://www.google.com/maps?q=-23.005,-68.875",60–100 km,Leve
2025-02-21 10:21:4464 km al SE de Socaire,2025-02-21 13:21:44,-24.105,-67.603,265.0,3.1,Antofagasta,"https://www.google.com/maps?q=-24.105,-67.603",200–500 km,Leve
2025-02-21 10:19:0452 km al SE de CamiÃ±a,2025-02-21 13:19:04,-19.661,-69.09,94.0,2.5,Tarapacá,"https://www.google.com/maps?q=-19.661,-69.09",60–100 km,Leve
2025-02-21 09:29:2330 km al O de Canela Baja,2025-02-21 12:29:23,-31.285,-71.742,38.0,3.2,Coquimbo,"https://www.google.com/maps?q=-31.285,-71.742",30–60 km,Leve
2025-02-21 05:17:4029 km al NO de Angol,2025-02-21 08:17:40,-37.648,-72.973,61.0,3.7,Biobío,"https://www.google.com/maps?q=-37.648,-72.973",60–100 km,Moderado
2025-02-21 04:59:0430 km al O de TirÃºa,2025-02-21 07:59:04,-38.3,-73.837,40.0,3.3,La Araucanía,"https://www.google.com/maps?q=-38.3,-73.837",30–60 km,Leve
2025-02-21 04:32:4662 km al E de Quillagua,2025-02-21 07:32:46,-21.632,-68.935,99.0,2.7,Antofagasta,"https://www.google.com/maps?q=-21.632,-68.935",60–100 km,Leve
2025-02-21 03:50:0736 km al SE de Patache,2025-02-21 06:50:07,-21.049,-69.974,31.0,2.8,Tarapacá,"https://www.google.com/maps?q=-21.049,-69.974",30–60 km,Leve
2025-02-21 03:20:2224 km al SE de Arica,2025-02-21 06:20:22,-18.662,-70.209,64.0,2.5,Arica y Parinacota,"https://www.google.com/maps?q=-18.662,-70.209",60–100 km,Leve
2025-02-21 02:10:1657 km al S de Socaire,2025-02-21 05:10:16,-24.076,-67.721,248.0,2.9,Antofagasta,"https://www.google.com/maps?q=-24.076,-67.721",200–500 km,Leve
2025-02-21 01:59:5616 km al NO de Punitaqui,2025-02-21 04:59:56,-30.716,-71.356,46.0,2.5,Coquimbo,"https://www.google.com/maps?q=-30.716,-71.356",30–60 km,Leve
2025-02-21 01:44:3273 km al NE de San Pedro de Atacama,2025-02-21 04:44:32,-22.363,-67.83,210.0,2.8,Antofagasta,"https://www.google.com/maps?q=-22.363,-67.83",200–500 km,Leve
2025-02-21 00:58:3874 km al S de OllagÃ¼e,2025-02-21 03:58:38,-21.853,-68.498,123.0,2.5,Antofagasta,"https://www.google.com/maps?q=-21.853,-68.498",100–200 km,Leve
2025-02-20 23:03:1255 km al NE de CamiÃ±a,2025-02-21 02:03:12,-18.872,-69.188,15.0,2.5,Arica y Parinacota,"https://www.google.com/maps?q=-18.872,-69.188",10–30 km,Leve
2025-02-20 20:38:0920 km al S de Canela Baja,2025-02-20 23:38:09,-31.575,-71.492,78.0,3.8,Coquimbo,"https://www.google.com/maps?q=-31.575,-71.492",60–100 km,Moderado
2025-02-20 20:16:2572 km al E de Socaire,2025-02-20 23:16:25,-23.856,-67.24,243.0,3.5,Antofagasta,"https://www.google.com/maps?q=-23.856,-67.24",200–500 km,Leve
2025-02-20 19:48:0618 km al NO de Mina La Escondida,2025-02-20 22:48:06,-24.138,-69.159,95.0,2.7,Antofagasta,"https://www.google.com/maps?q=-24.138,-69.159",60–100 km,Leve
2025-02-20 19:21:0232 km al SE de Paihuano,2025-02-20 22:21:02,-30.242,-70.299,118.0,2.5,Coquimbo,"https://www.google.com/maps?q=-30.242,-70.299",100–200 km,Leve
2025-02-20 19:09:1740 km al E de Monte Patria,2025-02-20 22:09:17,-30.779,-70.548,119.0,4.0,Coquimbo,"https://www.google.com/maps?q=-30.779,-70.548",100–200 km,Moderado
2025-02-20 19:08:15105 km al E de San Pedro de Atacama,2025-02-20 22:08:15,-22.883,-67.178,238.0,2.5,Antofagasta,"https://www.google.com/maps?q=-22.883,-67.178",200–500 km,Leve
2025-02-20 17:52:2441 km al N de CamiÃ±a,2025-02-20 20:52:24,-18.947,-69.411,100.0,3.0,Arica y Parinacota,"https://www.google.com/maps?q=-18.947,-69.411",60–100 km,Leve
2025-02-20 17:21:2185 km al O de San Antonio de los Cobres,2025-02-20 20:21:21,-23.943,-67.099,233.0,3.0,Antofagasta,"https://www.google.com/maps?q=-23.943,-67.099",200–500 km,Leve
2025-02-20 16:21:2250 km al S de Mina Collahuasi,2025-02-20 19:21:22,-21.251,-68.825,117.0,2.9,Tarapacá,"https://www.google.com/maps?q=-21.251,-68.825",100–200 km,Leve
2025-02-20 16:13:2840 km al NO de Mina Collahuasi,2025-02-20 19:13:28,-20.507,-68.843,114.0,3.5,Tarapacá,"https://www.google.com/maps?q=-20.507,-68.843",100–200 km,Leve
2025-02-20 15:59:58103 km al NE de Socaire,2025-02-20 18:59:58,-23.019,-67.091,274.0,3.4,Antofagasta,"https://www.google.com/maps?q=-23.019,-67.091",200–500 km,Leve
2025-02-20 15:03:4620 km al NO de Punitaqui,2025-02-20 18:03:46,-30.702,-71.403,42.0,3.3,Coquimbo,"https://www.google.com/maps?q=-30.702,-71.403",30–60 km,Leve
2025-02-20 13:46:3677 km al SE de Socaire,2025-02-20 16:46:36,-24.065,-67.337,211.0,3.3,Antofagasta,"https://www.google.com/maps?q=-24.065,-67.337",200–500 km,Leve
2025-02-20 13:32:1660 km al SE de Socaire,2025-02-20 16:32:16,-23.998,-67.501,252.0,2.6,Antofagasta,"https://www.google.com/maps?q=-23.998,-67.501",200–500 km,Leve
2025-02-20 10:49:5823 km al SO de Socaire,2025-02-20 13:49:58,-23.783,-67.98,141.0,2.5,Antofagasta,"https://www.google.com/maps?q=-23.783,-67.98",100–200 km,Leve
2025-02-20 10:24:4715 km al NO de Pichidangui,2025-02-20 13:24:47,-32.024,-71.625,32.0,2.5,Valparaíso,"https://www.google.com/maps?q=-32.024,-71.625",30–60 km,Leve
2025-02-20 09:43:03107 km al E de Socaire,2025-02-20 12:43:03,-23.272,-66.901,223.0,2.8,Antofagasta,"https://www.google.com/maps?q=-23.272,-66.901",200–500 km,Leve
2025-02-20 08:53:1282 km al NE de San Pedro de Atacama,2025-02-20 11:53:12,-22.249,-67.858,209.0,3.5,Antofagasta,"https://www.google.com/maps?q=-22.249,-67.858",200–500 km,Leve
2025-02-20 04:00:5030 km al S de San Fernando,2025-02-20 07:00:50,-34.846,-70.928,107.0,2.6,Libertador B. O'Higgins,"https://www.google.com/maps?q=-34.846,-70.928",100–200 km,Leve
2025-02-20 03:22:0542 km al S de CamiÃ±a,2025-02-20 06:22:05,-19.689,-69.367,114.0,4.9,Tarapacá,"https://www.google.com/maps?q=-19.689,-69.367",100–200 km,Moderado
2025-02-20 01:41:2036 km al SO de OllagÃ¼e,2025-02-20 04:41:20,-21.496,-68.437,123.0,2.9,Antofagasta,"https://www.google.com/maps?q=-21.496,-68.437",100–200 km,Leve
2025-02-20 00:06:2673 km al S de Socaire,2025-02-20 03:06:26,-24.242,-67.886,224.0,3.3,Antofagasta,"https://www.google.com/maps?q=-24.242,-67.886",200–500 km,Leve
